,event_id,squadnumber,team_name,player_name_x,player_id,rating,minutes_played,shotstotal,shotson,offsides,gconceded,gassists,gtotal,ptotal,pkey,paccuracy,ttotal,tblocks,tinterc,dtotal,dwon,dattempts,dsuccess,dpast,fdrawn,fcommit,red,yellow,penaltysuccess,player_name_y,Opponent
142,168157,5,Sunderland,Alim Öztürk,19896,6.9,90,0,0,,0,0,0,27,0,84,2,0,1,0,0,0,0,1,1,1,0,1,0,Alim √ñzt√ºrk,Gillingham
143,168157,12,Sunderland,Tom Flanagan,19887,6.9,90,0,0,,0,0,0,22,0,57,1,0,4,0,0,0,0,0,0,3,0,1,0,Tom Flanagan,Gillingham
144,168157,2,Sunderland,Connor McLaughlin,19633,7,89,0,0,,0,0,0,21,1,63,3,0,0,0,0,1,0,0,1,0,0,0,0,Connor McLaughlin,Gillingham
145,168157,18,Sunderland,George Dobson,20436,6.7,90,1,0,,0,0,0,26,0,83,2,2,1,0,0,2,1,0,2,3,0,0,0,George Dobson,Gillingham
146,168157,23,Sunderland,Grant Leadbitter,19904,7.5,90,0,0,,0,0,0,37,1,78,4,2,1,0,0,1,1,0,2,0,0,0,0,Grant Leadbitter,Gillingham
147,168157,28,Sunderland,Laurens De Bock,8693,6.9,90,1,1,,0,0,0,22,0,66,4,0,0,0,0,0,0,1,2,0,0,0,0,Laurens De Bock,Gillingham
148,168157,13,Sunderland,Luke O'Nien,19911,7.1,90,1,1,,0,0,0,24,1,77,1,0,2,0,0,1,1,0,2,0,0,0,0,Luke O'Nien,Gillingham
149,168157,22,Sunderland,Will Grigg,19915,6.7,90,2,1,,0,0,0,21,0,70,0,0,0,0,0,0,0,0,1,3,0,0,0,Will Grigg,Gillingham
150,168157,10,Sunderland,Marc McNulty,44853,6.6,62,1,0,,0,0,0,8,0,42,1,0,0,0,0,0,0,0,2,1,0,0,0,Marc McNulty,Gillingham
151,168157,7,Sunderland,Chris Maguire,19916,–,1,0,0,,0,0,0,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,Chris Maguire,Gillingham
152,168157,9,Sunderland,Charlie Wyke,19918,6.7,28,1,0,,0,0,0,9,1,69,0,0,0,0,0,0,0,0,1,1,0,0,0,Charlie Wyke,Gillingham
153,168254,1,Sunderland,Jon McLaughlin,19880,7,90,0,0,,0,0,0,18,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,Jon McLaughlin,MK Dons
154,168254,4,Sunderland,Jordan Willis,19992,7,90,0,0,,0,0,0,9,0,47,2,1,0,0,0,0,0,1,4,0,0,0,0,Jordan Willis,MK Dons
155,168254,5,Sunderland,Alim Öztürk,19896,6.8,90,2,0,,0,0,0,24,2,72,1,1,3,0,0,0,0,0,0,1,0,1,0,Alim √ñzt√ºrk,MK Dons
156,168254,3,Sunderland,Joel Lynch,19581,7.4,90,2,1,,0,0,0,15,0,51,1,0,1,0,0,0,0,0,0,2,0,0,0,Joel Lynch,MK Dons
157,168254,13,Sunderland,Luke O'Nien,19911,7.5,90,4,0,,0,0,0,24,2,85,4,1,2,0,0,0,0,0,2,2,0,0,0,Luke O'Nien,MK Dons
158,168254,18,Sunderland,George Dobson,20436,7.2,90,0,0,,0,0,0,25,0,86,7,0,2,0,0,0,0,2,3,3,0,1,0,George Dobson,MK Dons
159,168254,6,Sunderland,Max Power,19912,6.9,90,0,0,,0,1,0,30,2,83,3,2,2,0,0,0,0,4,1,1,0,0,0,Max Power,MK Dons
160,168254,33,Sunderland,Denver Hume,19888,6.8,90,0,0,,0,0,0,18,2,66,1,2,1,0,0,3,1,0,2,3,0,0,0,Denver Hume,MK Dons
161,168254,7,Sunderland,Chris Maguire,19916,7.6,90,3,1,,0,0,0,23,3,76,3,0,0,0,0,0,0,1,2,3,0,1,0,Chris Maguire,MK Dons
162,168254,9,Sunderland,Charlie Wyke,19918,6.6,77,1,1,,0,0,0,8,1,47,0,0,0,0,0,0,0,1,0,0,0,0,0,Charlie Wyke,MK Dons
163,168254,11,Sunderland,Lynden Gooch,19901,7.6,90,2,2,,0,0,1,16,0,76,0,0,1,0,0,2,2,0,3,2,0,1,0,Lynden Gooch,MK Dons
164,168254,8,Sunderland,Kyle Lafferty,1759,6.6,13,1,0,,0,0,0,3,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,Kyle Lafferty,MK Dons
165,168077,1,Sunderland,Jon McLaughlin,19880,6.7,90,0,0,,1,0,0,18,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,Jon McLaughlin,Fleetwood Town
166,168077,4,Sunderland,Jordan Willis,19992,6.6,86,1,1,,0,0,0,42,0,82,0,0,0,0,0,0,0,1,0,0,0,0,0,Jordan Willis,Fleetwood Town
167,168077,5,Sunderland,Alim Öztürk,19896,7,90,0,0,,0,0,0,63,0,90,1,0,1,0,0,0,0,0,0,1,0,1,0,Alim √ñzt√ºrk,Fleetwood Town
168,168077,12,Sunderland,Tom Flanagan,19887,7,90,2,0,,0,0,0,63,0,76,1,0,1,0,0,1,0,0,4,2,0,0,0,Tom Flanagan,Fleetwood Town
169,168077,13,Sunderland,Luke O'Nien,19911,7.2,90,1,0,1,0,0,0,52,1,86,0,0,1,0,0,0,0,0,0,0,0,0,0,Luke O'Nien,Fleetwood Town
170,168077,18,Sunderland,George Dobson,20436,7.2,76,1,0,,0,0,0,41,1,83,1,0,2,0,0,1,1,0,1,0,0,0,0,George Dobson,Fleetwood Town
171,168077,6,Sunderland,Max Power,19912,7.6,90,3,2,,0,0,1,45,0,76,2,0,3,0,0,0,0,0,2,1,0,1,0,Max Power,Fleetwood Town
172,168077,33,Sunderland,Denver Hume,19888,6.7,65,0,0,,0,0,0,11,1,44,0,1,2,0,0,1,1,0,0,0,0,0,0,Denver Hume,Fleetwood Town
173,168077,7,Sunderland,Chris Maguire,19916,8.1,90,3,0,1,0,0,0,42,7,85,0,0,0,0,0,1,1,0,3,0,0,0,0,Chris Maguire,Fleetwood Town
174,168077,9,Sunderland,Charlie Wyke,19918,6.3,90,0,0,1,0,0,0,8,0,61,0,0,0,0,0,2,0,0,2,1,0,0,0,Charlie Wyke,Fleetwood Town
175,168077,11,Sunderland,Lynden Gooch,19901,6.8,90,3,0,,0,0,0,32,0,78,2,0,1,0,0,1,1,0,0,2,0,0,0,Lynden Gooch,Fleetwood Town
176,168077,42,Sunderland,Antoine Semenyo,19281,6.6,25,1,0,,0,0,0,6,0,85,1,0,0,0,0,0,0,0,0,0,0,0,0,Antoine Semenyo,Fleetwood Town
177,168077,8,Sunderland,Kyle Lafferty,1759,6.6,14,1,0,,0,0,0,5,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,Kyle Lafferty,Fleetwood Town
178,168077,14,Sunderland,Duncan Watmore,19913,7,12,0,0,,0,1,0,5,2,83,0,0,0,0,0,0,0,0,0,0,0,0,0,Duncan Watmore,Fleetwood Town
179,168340,1,Sunderland,Jon McLaughlin,19880,7.2,90,0,0,,0,0,0,12,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Jon McLaughlin,Bristol Rovers
180,168340,4,Sunderland,Jordan Willis,19992,6.9,90,1,0,,0,0,0,42,0,73,0,1,1,0,0,0,0,0,1,0,0,0,0,Jordan Willis,Bristol Rovers
181,168340,5,Sunderland,Alim Öztürk,19896,7.3,90,0,0,,0,0,0,46,0,79,1,1,0,0,0,0,0,0,0,1,0,1,0,Alim √ñzt√ºrk,Bristol Rovers
182,168340,12,Sunderland,Tom Flanagan,19887,7.1,90,1,0,,0,0,0,36,0,70,2,0,0,0,0,0,0,0,5,1,0,0,0,Tom Flanagan,Bristol Rovers
183,168340,13,Sunderland,Luke O'Nien,19911,7.5,90,5,2,,0,0,1,37,0,80,2,0,0,0,0,0,0,1,1,2,0,0,0,Luke O'Nien,Bristol Rovers
184,168340,18,Sunderland,George Dobson,20436,7.5,90,0,0,,0,0,0,49,1,96,1,0,3,0,0,0,0,0,2,0,0,0,0,George Dobson,Bristol Rovers
185,168340,6,Sunderland,Max Power,19912,7,90,1,0,,0,0,0,55,1,87,1,0,2,0,0,1,0,0,1,2,0,0,0,Max Power,Bristol Rovers
186,168340,33,Sunderland,Denver Hume,19888,6.3,90,1,0,,0,0,0,14,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,Denver Hume,Bristol Rovers
187,168340,7,Sunderland,Chris Maguire,19916,9.8,86,4,1,,0,3,0,36,8,83,2,0,0,0,0,4,4,0,3,1,0,0,0,Chris Maguire,Bristol Rovers
188,168340,9,Sunderland,Charlie Wyke,19918,7.5,86,3,1,,0,0,1,10,1,55,0,0,0,0,0,1,1,0,2,3,0,0,0,Charlie Wyke,Bristol Rovers
189,168340,11,Sunderland,Lynden Gooch,19901,7.3,81,2,2,,0,0,1,22,0,71,0,0,0,0,0,1,1,0,1,4,0,1,0,Lynden Gooch,Bristol Rovers
190,168340,42,Sunderland,Antoine Semenyo,19281,7.2,9,0,0,,0,0,0,2,1,100,1,0,0,0,0,1,1,0,0,0,0,0,0,Antoine Semenyo,Bristol Rovers
191,168340,8,Sunderland,Kyle Lafferty,1759,6.6,9,0,0,,0,0,0,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,Kyle Lafferty,Bristol Rovers
192,168340,14,Sunderland,Duncan Watmore,19913,6.5,9,0,0,,0,0,0,1,0,50,0,0,0,0,0,2,1,0,0,0,0,0,0,Duncan Watmore,Bristol Rovers
193,168325,1,Sunderland,Jon McLaughlin,19880,7.6,90,0,0,,0,0,0,11,0,34,0,0,0,0,0,0,0,0,1,0,0,0,0,Jon McLaughlin,Oxford United
194,168325,4,Sunderland,Jordan Willis,19992,6.8,90,0,0,,0,0,0,12,0,44,1,0,2,0,0,0,0,0,1,1,0,0,0,Jordan Willis,Oxford United
195,168325,26,Sunderland,Bailey Wright,19266,6.9,84,0,0,,0,0,0,18,0,66,1,1,0,0,0,0,0,0,0,1,0,0,0,Bailey Wright,Oxford United
196,168325,12,Sunderland,Tom Flanagan,19887,7.4,90,1,0,,0,0,0,16,0,72,1,2,3,0,0,0,0,1,0,1,0,0,0,Tom Flanagan,Oxford United
197,168325,13,Sunderland,Luke O'Nien,19911,7.3,90,1,1,,0,0,0,25,1,67,3,1,2,0,0,0,0,0,1,0,0,0,0,Luke O'Nien,Oxford United
198,168325,18,Sunderland,George Dobson,20436,7.4,90,0,0,,0,0,0,31,0,86,3,0,1,0,0,1,1,0,2,0,0,0,0,George Dobson,Oxford United
199,168325,6,Sunderland,Max Power,19912,7,90,0,0,,0,0,0,18,1,75,1,1,2,0,0,0,0,0,1,1,0,0,0,Max Power,Oxford United
200,168325,33,Sunderland,Denver Hume,19888,6.7,90,1,0,,0,0,0,11,1,61,0,0,0,0,0,1,1,0,2,0,0,0,0,Denver Hume,Oxford United
201,168325,7,Sunderland,Chris Maguire,19916,7.5,86,1,0,,0,0,0,25,3,71,1,0,0,0,0,0,0,0,1,1,0,0,0,Chris Maguire,Oxford United
202,168325,9,Sunderland,Charlie Wyke,19918,6.7,90,1,0,,0,0,0,17,0,77,0,0,1,0,0,0,0,0,1,1,0,0,0,Charlie Wyke,Oxford United
203,168325,11,Sunderland,Lynden Gooch,19901,6.2,59,1,0,,0,0,0,8,0,57,0,0,1,0,0,0,0,2,1,2,0,0,0,Lynden Gooch,Oxford United
204,168325,5,Sunderland,Alim Öztürk,19896,6.5,12,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alim √ñzt√ºrk,Oxford United
205,168325,28,Sunderland,Josh Scowen,19589,6.6,31,0,0,1,0,0,0,8,0,53,0,0,1,0,0,0,0,0,2,0,0,0,0,Josh Scowen,Oxford United
206,168325,8,Sunderland,Kyle Lafferty,1759,6.5,10,0,0,,0,0,0,2,0,100,0,0,0,0,0,0,0,0,0,2,0,0,0,Kyle Lafferty,Oxford United
207,168089,16,Sunderland,Lee Burge,19977,7.2,90,0,0,,1,0,0,19,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,Lee Burge,Wycombe
208,168089,2,Sunderland,Connor McLaughlin,19633,7.1,90,1,0,,0,0,0,19,1,48,3,1,2,0,0,0,0,0,3,1,0,0,0,Connor McLaughlin,Wycombe
209,168089,4,Sunderland,Jordan Willis,19992,6.9,90,0,0,,0,0,0,26,0,72,2,0,2,0,0,0,0,0,1,0,0,0,0,Jordan Willis,Wycombe
210,168089,3,Sunderland,Joel Lynch,19581,7.1,90,0,0,,0,0,0,34,0,66,1,2,1,0,0,0,0,0,1,0,0,0,0,Joel Lynch,Wycombe
211,168089,33,Sunderland,Denver Hume,19888,6.8,90,1,0,,0,0,0,18,0,66,2,1,0,0,0,2,2,0,1,0,0,0,0,Denver Hume,Wycombe
212,168089,6,Sunderland,Max Power,19912,7.2,90,0,0,,0,0,0,25,1,69,4,0,2,0,0,0,0,0,0,1,0,0,0,Max Power,Wycombe
213,168089,23,Sunderland,Grant Leadbitter,19904,6.4,70,0,0,,0,0,0,18,0,60,0,0,0,0,0,0,0,1,2,0,0,0,0,Grant Leadbitter,Wycombe
214,168089,14,Sunderland,Duncan Watmore,19913,6.6,62,0,0,,0,0,0,10,2,66,0,0,0,0,0,0,0,0,0,1,0,0,0,Duncan Watmore,Wycombe
215,168089,13,Sunderland,Luke O'Nien,19911,6.7,90,0,0,,0,0,0,19,0,59,0,0,3,0,0,0,0,0,3,3,0,0,0,Luke O'Nien,Wycombe
216,168089,19,Sunderland,Aiden McGeady,19907,6.8,90,4,1,,0,0,0,21,1,77,1,0,1,0,0,1,1,0,0,2,0,1,0,Aiden McGeady,Wycombe
217,168089,9,Sunderland,Charlie Wyke,19918,6.7,45,1,0,,0,0,0,12,1,66,0,0,0,0,0,0,0,0,1,2,0,0,0,Charlie Wyke,Wycombe
218,168089,7,Sunderland,Chris Maguire,19916,6.1,28,0,0,,0,0,0,3,0,37,0,0,1,0,0,0,0,0,0,0,0,0,0,Chris Maguire,Wycombe
219,168089,10,Sunderland,Marc McNulty,44853,6.5,20,0,0,,0,0,0,3,0,60,0,0,0,0,0,0,0,0,0,1,0,0,0,Marc McNulty,Wycombe
220,168089,22,Sunderland,Will Grigg,19915,6.5,45,0,0,,0,0,0,6,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Will Grigg,Wycombe
221,168100,16,Sunderland,Lee Burge,19977,7.4,90,0,0,,0,0,0,7,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,Lee Burge,Tranmere Rovers
222,168100,13,Sunderland,Luke O'Nien,19911,8.1,90,1,1,,0,0,1,46,1,80,2,0,0,0,0,0,0,0,4,1,0,0,0,Luke O'Nien,Tranmere Rovers
223,168100,4,Sunderland,Jordan Willis,19992,7.1,90,0,0,,0,0,0,28,0,68,1,0,1,0,0,0,0,0,3,2,0,0,0,Jordan Willis,Tranmere Rovers
224,168100,3,Sunderland,Joel Lynch,19581,7,90,0,0,,0,0,0,30,0,68,1,1,2,0,0,1,1,1,0,1,0,0,0,Joel Lynch,Tranmere Rovers
225,168100,33,Sunderland,Denver Hume,19888,7.1,90,0,0,,0,0,0,23,0,60,5,0,0,0,0,1,1,1,1,0,0,0,0,Denver Hume,Tranmere Rovers
226,168100,18,Sunderland,George Dobson,20436,7.1,90,2,0,,0,0,0,41,0,83,3,1,2,0,0,0,0,0,2,1,0,1,0,George Dobson,Tranmere Rovers
227,168100,6,Sunderland,Max Power,19912,6.6,90,0,0,,0,0,0,40,1,88,0,0,0,0,0,1,1,0,0,0,0,0,0,Max Power,Tranmere Rovers
228,168100,14,Sunderland,Duncan Watmore,19913,7.8,72,4,1,,0,1,1,9,2,56,0,0,0,0,0,0,0,1,1,0,0,0,0,Duncan Watmore,Tranmere Rovers
229,168100,7,Sunderland,Chris Maguire,19916,8.2,90,3,1,,0,1,1,28,2,71,2,0,0,0,0,0,0,3,3,1,0,0,0,Chris Maguire,Tranmere Rovers
230,168100,11,Sunderland,Lynden Gooch,19901,7.3,54,1,1,,0,0,1,11,0,78,2,0,0,0,0,0,0,0,0,1,0,0,0,Lynden Gooch,Tranmere Rovers
231,168100,22,Sunderland,Will Grigg,19915,8.4,89,3,2,,0,1,1,15,4,78,2,0,0,0,0,0,0,1,0,3,0,0,0,Will Grigg,Tranmere Rovers
232,168100,2,Sunderland,Connor McLaughlin,19633,6.9,18,0,0,,0,0,0,8,0,72,1,0,1,0,0,0,0,0,1,0,0,0,0,Connor McLaughlin,Tranmere Rovers
233,168100,31,Sunderland,Benjamin Mbunga-Kimpioka,19906,–,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benjamin Mbunga-Kimpioka,Tranmere Rovers
234,168100,10,Sunderland,Marc McNulty,44853,7.1,36,2,0,,0,1,0,7,2,77,0,0,0,0,0,1,1,0,0,0,0,0,0,Marc McNulty,Tranmere Rovers
235,168111,16,Sunderland,Lee Burge,19977,6.5,45,0,0,,1,0,0,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,Lee Burge,Shrewsbury
236,168111,13,Sunderland,Luke O'Nien,19911,6.8,90,1,0,,0,0,0,36,1,72,1,0,1,0,0,0,0,0,0,0,0,0,0,Luke O'Nien,Shrewsbury
237,168111,4,Sunderland,Jordan Willis,19992,7,90,1,0,,0,0,0,35,0,87,2,0,0,0,0,2,2,0,1,1,0,0,0,Jordan Willis,Shrewsbury
238,168111,3,Sunderland,Joel Lynch,19581,6.5,90,1,0,,0,0,0,43,0,75,0,0,2,0,0,0,0,1,0,1,0,1,0,Joel Lynch,Shrewsbury
239,168111,33,Sunderland,Denver Hume,19888,6.8,90,0,0,,0,0,0,34,1,61,2,0,0,0,0,8,6,1,1,0,0,0,0,Denver Hume,Shrewsbury
240,168111,18,Sunderland,George Dobson,20436,7.3,90,2,0,,0,0,0,61,1,84,1,1,1,0,0,1,1,0,1,3,0,1,0,George Dobson,Shrewsbury
241,168111,6,Sunderland,Max Power,19912,7.3,90,2,1,,0,0,0,66,0,85,2,0,1,0,0,0,0,1,0,0,0,0,0,Max Power,Shrewsbury
242,168111,14,Sunderland,Duncan Watmore,19913,6.4,60,1,0,,0,0,0,10,0,66,0,0,0,0,0,1,1,0,0,1,0,0,0,Duncan Watmore,Shrewsbury
243,168111,7,Sunderland,Chris Maguire,19916,8.1,90,4,1,,0,0,0,31,3,91,2,0,1,0,0,2,1,0,3,1,0,0,0,Chris Maguire,Shrewsbury
244,168111,19,Sunderland,Aiden McGeady,19907,6.5,90,2,0,,0,0,0,25,3,78,0,0,0,0,0,3,2,0,2,1,0,0,0,Aiden McGeady,Shrewsbury
245,168111,22,Sunderland,Will Grigg,19915,6.6,82,2,0,,0,0,0,4,1,57,0,0,0,0,0,0,0,1,2,1,0,0,0,Will Grigg,Shrewsbury
246,168111,1,Sunderland,Jon McLaughlin,19880,6.5,45,0,0,,1,0,0,13,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,Jon McLaughlin,Shrewsbury
247,168111,31,Sunderland,Benjamin Mbunga-Kimpioka,19906,6.5,8,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benjamin Mbunga-Kimpioka,Shrewsbury
248,168111,10,Sunderland,Marc McNulty,44853,6.5,30,0,0,,0,0,0,5,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,Marc McNulty,Shrewsbury
249,168124,1,Sunderland,Jon McLaughlin,19880,7.5,90,0,0,,0,0,0,19,0,65,0,0,0,0,0,0,0,0,1,0,0,0,0,Jon McLaughlin,Southend United
250,168124,2,Sunderland,Connor McLaughlin,19633,7.1,90,2,1,,0,0,0,53,4,75,0,0,1,0,0,4,2,2,2,3,0,1,0,Connor McLaughlin,Southend United
251,168124,4,Sunderland,Jordan Willis,19992,6.9,90,0,0,,0,0,0,28,0,77,1,0,0,0,0,0,0,0,1,2,0,0,0,Jordan Willis,Southend United
252,168124,3,Sunderland,Joel Lynch,19581,7.2,90,0,0,,0,0,0,48,0,87,0,0,2,0,0,0,0,0,1,1,0,0,0,Joel Lynch,Southend United
253,168124,33,Sunderland,Denver Hume,19888,8.3,90,1,0,,0,1,0,42,4,85,0,1,1,0,0,3,3,0,0,1,0,0,0,Denver Hume,Southend United
254,168124,18,Sunderland,George Dobson,20436,7.6,90,0,0,,0,0,0,43,0,82,5,0,1,0,0,0,0,1,1,0,0,0,0,George Dobson,Southend United
255,168124,6,Sunderland,Max Power,19912,6.9,90,0,0,,0,0,0,37,1,92,0,1,1,0,0,0,0,0,0,2,0,0,0,Max Power,Southend United
256,168124,13,Sunderland,Luke O'Nien,19911,7.8,90,2,2,,0,0,1,39,2,81,1,0,1,0,0,0,0,0,3,0,0,1,0,Luke O'Nien,Southend United
257,168124,7,Sunderland,Chris Maguire,19916,7,62,2,0,,0,0,0,28,1,87,4,0,0,0,0,1,1,1,1,2,0,0,0,Chris Maguire,Southend United
258,168124,19,Sunderland,Aiden McGeady,19907,7.5,86,5,2,,0,0,0,31,0,83,3,0,0,0,0,2,2,0,1,0,0,0,0,Aiden McGeady,Southend United
259,168124,22,Sunderland,Will Grigg,19915,6.2,78,3,0,,0,0,0,8,0,72,0,0,0,0,0,0,0,0,0,1,0,0,0,Will Grigg,Southend United
260,168124,23,Sunderland,Grant Leadbitter,19904,6.6,9,0,0,,0,0,0,3,0,42,0,0,1,0,0,0,0,0,0,0,0,0,0,Grant Leadbitter,Southend United
261,168124,14,Sunderland,Duncan Watmore,19913,6.8,28,3,0,,0,0,0,7,1,87,0,0,0,0,0,3,2,0,0,0,0,0,0,Duncan Watmore,Southend United
262,168124,10,Sunderland,Marc McNulty,44853,6.4,12,0,0,,0,0,0,1,0,33,0,0,0,0,0,0,0,0,1,0,0,0,0,Marc McNulty,Southend United
263,168148,16,Sunderland,Lee Burge,19977,7.3,90,0,0,,1,0,0,15,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,Lee Burge,Coventry City
264,168148,13,Sunderland,Luke O'Nien,19911,6.9,90,0,0,,0,0,0,52,1,82,1,0,2,0,0,0,0,2,2,1,0,0,0,Luke O'Nien,Coventry City
265,168148,4,Sunderland,Jordan Willis,19992,7.2,68,0,0,,0,0,0,29,0,80,1,1,0,0,0,1,1,0,1,0,0,0,0,Jordan Willis,Coventry City
266,168148,3,Sunderland,Joel Lynch,19581,7.1,90,0,0,,0,0,0,36,0,73,1,1,1,0,0,0,0,0,1,2,0,0,0,Joel Lynch,Coventry City
267,168148,33,Sunderland,Denver Hume,19888,6,90,0,0,,0,0,0,35,0,61,0,0,0,0,0,1,1,1,2,0,0,0,0,Denver Hume,Coventry City
268,168148,18,Sunderland,George Dobson,20436,7,90,1,0,,0,0,0,29,1,74,1,2,0,0,0,0,0,0,1,1,0,0,0,George Dobson,Coventry City
269,168148,23,Sunderland,Grant Leadbitter,19904,7.5,90,0,0,,0,1,0,58,1,87,2,0,2,0,0,0,0,0,1,1,0,0,0,Grant Leadbitter,Coventry City
270,168148,6,Sunderland,Max Power,19912,6.6,66,0,0,,0,0,0,32,1,78,0,0,0,0,0,0,0,0,0,0,0,0,0,Max Power,Coventry City
271,168148,7,Sunderland,Chris Maguire,19916,6.9,90,1,0,,0,0,0,32,0,66,1,0,0,0,0,0,0,0,2,0,0,0,0,Chris Maguire,Coventry City
272,168148,22,Sunderland,Will Grigg,19915,6.5,82,0,0,,0,0,0,9,0,60,0,0,0,0,0,0,0,0,0,1,0,0,0,Will Grigg,Coventry City
273,168148,19,Sunderland,Aiden McGeady,19907,7.3,90,4,2,,0,0,0,38,0,80,2,0,0,0,0,2,2,0,1,1,0,1,0,Aiden McGeady,Coventry City
274,168148,12,Sunderland,Tom Flanagan,19887,6.4,22,0,0,,0,0,0,8,0,72,0,0,0,0,0,0,0,0,0,1,0,0,0,Tom Flanagan,Coventry City
275,168148,31,Sunderland,Benjamin Mbunga-Kimpioka,19906,7.4,8,1,1,,0,0,1,2,0,66,0,0,0,0,0,0,0,0,0,1,0,0,0,Benjamin Mbunga-Kimpioka,Coventry City
276,168148,14,Sunderland,Duncan Watmore,19913,6.7,24,1,0,,0,0,0,11,1,100,0,0,1,0,0,1,1,0,0,1,0,0,0,Duncan Watmore,Coventry City
277,168003,16,Sunderland,Lee Burge,19977,6.3,90,0,0,,2,0,0,18,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,Lee Burge,Burton Albion
278,168003,2,Sunderland,Connor McLaughlin,19633,6.7,71,1,0,,0,0,0,25,1,67,3,0,1,0,0,0,0,1,0,0,0,0,0,Connor McLaughlin,Burton Albion
279,168003,4,Sunderland,Jordan Willis,19992,7.3,90,1,0,,0,0,0,39,0,73,2,2,2,0,0,0,0,0,1,1,0,0,0,Jordan Willis,Burton Albion
280,168003,3,Sunderland,Joel Lynch,19581,7.1,90,0,0,,0,0,0,33,0,63,2,1,6,0,0,0,0,0,0,1,0,0,0,Joel Lynch,Burton Albion
281,168003,33,Sunderland,Denver Hume,19888,6.4,90,0,0,,0,0,0,29,1,65,1,0,0,0,0,4,4,0,2,0,0,0,0,Denver Hume,Burton Albion
282,168003,6,Sunderland,Max Power,19912,6.9,90,1,0,,0,0,0,59,0,80,2,0,3,0,0,1,1,0,2,3,0,1,0,Max Power,Burton Albion
283,168003,23,Sunderland,Grant Leadbitter,19904,7,80,0,0,,0,0,0,38,1,79,0,0,1,0,0,0,0,1,1,0,0,0,0,Grant Leadbitter,Burton Albion
284,168003,14,Sunderland,Duncan Watmore,19913,6.6,90,3,2,,0,0,0,25,0,80,0,0,2,0,0,1,1,0,1,1,0,0,0,Duncan Watmore,Burton Albion
285,168003,13,Sunderland,Luke O'Nien,19911,7.4,90,2,2,,0,0,0,36,1,76,1,0,2,0,0,0,0,0,4,6,0,0,0,Luke O'Nien,Burton Albion
286,168003,19,Sunderland,Aiden McGeady,19907,7.2,90,1,1,,0,0,1,26,3,78,3,0,0,0,0,1,1,0,0,0,0,0,1,Aiden McGeady,Burton Albion
287,168003,22,Sunderland,Will Grigg,19915,6.5,90,0,0,,0,0,0,7,1,63,0,0,0,0,0,0,0,0,2,3,0,0,0,Will Grigg,Burton Albion
288,168003,31,Sunderland,Benjamin Mbunga-Kimpioka,19906,6.4,10,0,0,,0,0,0,2,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,Benjamin Mbunga-Kimpioka,Burton Albion
289,168003,7,Sunderland,Chris Maguire,19916,6.5,19,1,0,,0,0,0,9,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,Chris Maguire,Burton Albion
290,168172,1,Sunderland,Jon McLaughlin,19880,6.7,90,0,0,,1,0,0,10,0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,Jon McLaughlin,Blackpool
291,168172,12,Sunderland,Tom Flanagan,19887,6.8,90,0,0,1,0,0,0,37,0,74,0,0,3,0,0,1,1,0,0,0,0,1,0,Tom Flanagan,Blackpool
292,168172,5,Sunderland,Alim Öztürk,19896,7.2,90,0,0,,0,0,0,46,0,88,2,0,1,0,0,0,0,0,0,0,0,0,0,Alim √ñzt√ºrk,Blackpool
293,168172,28,Sunderland,Laurens De Bock,8693,7.1,90,0,0,,0,0,0,38,0,76,4,1,2,0,0,0,0,1,0,1,0,0,0,Laurens De Bock,Blackpool
294,168172,13,Sunderland,Luke O'Nien,19911,6.6,90,0,0,,0,0,0,31,1,72,2,0,2,0,0,0,0,1,3,1,0,0,0,Luke O'Nien,Blackpool
295,168172,18,Sunderland,George Dobson,20436,5.6,74,0,0,,0,0,0,27,0,81,4,0,0,0,0,0,0,1,1,4,1,2,0,George Dobson,Blackpool
296,168172,6,Sunderland,Max Power,19912,6.7,90,0,0,,0,0,0,45,2,84,1,0,1,0,0,0,0,0,2,1,0,0,0,Max Power,Blackpool
